ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Stratum
12848,588100340000015488,2,10,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,1,Life Orientation,50214
12850,599103520000000896,2,12,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Mathematics,55104
12851,290106610000022976,1,15,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,3.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20211
12852,799148220000004864,1,14,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,1,1.0,2,Accounting,78108
12853,877109090000002432,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,2.0,2,2,2,1,2,2,2,1,1.0,1,10.0,2.0,2.0,1.0,1,1.0,1,English First Additional Language,80202
12854,874109990000012288,2,11,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,2,2,2,2,5.0,1,4.0,1.0,1.0,1.0,1,1.0,1,Life Skills,80205
12856,585100750000006912,2,11,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,2.0,2.0,1.0,1,1.0,1,Mathematics,50208
12857,293103360000001408,2,13,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,1,7.0,2,2,2,1,1,2,2,2,10.0,1,8.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,20215
12858,270103180000020608,2,10,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,20207
12859,299108720000009600,1,11,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,23103
12861,581100590000006912,2,12,1,1,2,1,2,1,1,2.0,8.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,2.0,1,Mathematics,50213
12862,472102030000004992,1,9,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,40201
12863,270103770000004704,1,17,1,1,1,2,2,2,1,2.0,5.0,2.0,-1.0,2.0,1,1,6.0,2,2,1,2,1,2,2,2,34.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20209
12864,978101460000004224,2,15,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,90216
12865,292104190000012608,1,13,1,1,1,2,2,2,1,2.0,5.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,1,Geography,20214
12866,760112640000007936,1,17,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Tourism,70102
12867,599131970000047232,1,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,1.0,1.0,1,2.0,1,Mathematics,55104
12868,577100850000012544,1,7,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1,Mathematics,50218
12869,499103270000014528,2,12,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,2.0,2,English First Additional Language,44101
12870,576102350000009984,2,13,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,4.0,1,1,2.0,2,2,2,1,1,2,2,2,2.0,1,1.0,1.0,2.0,1.0,1,1.0,1,Economic Management Sciences,50301
12871,524103690000003392,1,11,4,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,1.0,2,0.0,2,English First Additional Language,50110
12872,271100480000010112,2,8,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,12.0,1,1.0,2.0,2.0,1.0,1,2.0,2,Mathematics,20219
12873,583102970000008960,2,10,1,1,1,1,1,2,1,1.0,,1.0,1.0,2.0,1,1,6.0,2,2,1,1,1,2,2,2,12.0,1,10.0,1.0,2.0,1.0,2,0.0,1,Life Skills,50202
12874,294109320000007104,1,15,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,10.0,1.0,2.0,1.0,2,0.0,1,IsiXhosa Home Language,20101
12876,867101440000022656,1,16,1,1,1,1,2,1,1,2.0,7.0,1.0,15.0,2.0,1,1,3.0,2,2,1,2,2,2,2,2,6.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,80301
12877,799146500000000256,1,9,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Sepedi Home Language,78107
12878,798145120000019456,1,13,1,1,1,1,1,2,1,2.0,5.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,1.0,1.0,1,2.0,1,Life Orientation,77102
12879,797150910000032256,1,14,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,76111
12880,599138600000007040,2,12,1,1,1,1,2,1,1,2.0,7.0,1.0,6.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,1,1.0,1,Economic Management Sciences,55106
12881,797113210000002048,1,7,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,76103
12882,479100650000001792,2,11,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,40106
12883,976101090000019200,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,6.0,1.0,2.0,1.0,1,1.0,1,Natural Sciences,90216
12884,798119240000002688,1,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,12.0,1.0,1.0,1.0,2,0.0,2,Mathematics,77108
12885,982102480000002048,2,15,1,2,2,2,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,90401
12886,760112940000007552,1,8,1,1,1,1,1,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,70107
12887,980101580000003200,1,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Numeracy,90103
12888,599141980000012160,2,7,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,2.0,2,IsiZulu Home Language,55106
12890,199161110000042400,1,8,4,1,1,1,2,2,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,11103
12891,499107380000012928,2,16,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Accounting,44102
12893,590100360000036480,1,9,1,1,2,1,2,1,1,2.0,8.0,1.0,13.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,Life Skills,50218
12894,297103210000016192,1,12,1,1,2,1,2,1,1,2.0,8.0,2.0,-1.0,2.0,1,1,1.0,2,2,1,1,2,2,2,2,3.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,20218
12895,467105440000002176,1,10,1,1,2,3,2,1,2,-1.0,,,-1.0,,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,,,,2,0.0,2,,40107
12896,797144300000013440,1,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Technology,76108
12897,499101470000013888,1,9,1,1,1,1,1,2,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Sesotho Home Language,44101
12899,799130450000006784,1,9,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,78107
12900,797113070000016128,2,10,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,2,0.0,1,IsiZulu Home Language,76102
12901,970100120000015744,1,16,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,1.0,1.0,1.0,1,4.0,1,Physical Sciences,90209
12902,472100440000014976,1,10,1,2,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,1,2.0,2,2,2,1,2,2,2,2,2.0,2,0.0,2.0,2.0,2.0,1,1.0,1,Sesotho Home Language,40201
12903,799116810000000512,1,11,4,1,1,1,1,2,1,2.0,7.0,1.0,6.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Social Sciences,78110
12904,877104020000012416,2,15,1,1,1,2,2,2,1,2.0,6.0,1.0,14.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,26.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,80204
12905,286104300000008096,1,11,1,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,1,1.0,1,English First Additional Language,20101
12907,292101100000002304,1,11,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,6.0,2,2,1,2,2,2,2,2,18.0,1,5.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,20215
12908,798117080000006528,2,15,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,2.0,1.0,2,0.0,2,Physical Sciences,77105
12909,293102410000008320,2,9,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,1,4.0,2,2,2,1,2,2,2,2,5.0,1,1.0,2.0,2.0,1.0,2,0.0,2,Mathematics,20217
12910,798260170000007680,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,77102
12911,265100460000016704,1,10,1,1,1,1,2,1,1,2.0,7.0,1.0,14.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20102
12912,986102090000001792,2,9,1,2,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,90212
12913,599125090000010880,2,7,1,1,2,1,1,1,1,1.0,,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,IsiZulu Home Language,55106
12914,570101260000028800,1,13,1,1,1,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,50102
12915,297101550000012992,1,10,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,1,1,2,2,2,2,3.0,1,1.0,1.0,2.0,1.0,2,0.0,2,IsiXhosa Home Language,20216
12916,599141870000005248,2,12,1,1,1,2,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Natural Sciences,55106
12917,977101710000037504,1,11,4,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Arts & Culture,90104
12918,273100210000018400,2,12,1,2,2,2,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,20213
12919,281104060000006912,2,9,1,1,2,1,2,1,1,2.0,7.0,1.0,13.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,3.0,2,Mathematics,20102
12920,298102170000004672,1,11,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,3.0,1.0,2.0,1.0,2,0.0,1,Natural Sciences,20215
12921,978101720000013440,1,15,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Physical Sciences,90204
12922,797105650000002048,2,8,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,76112
12923,292103590000010304,1,12,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,20216
12924,167100390000019104,1,9,4,1,1,1,1,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Natural Sciences,10102
12925,260109770000009312,2,7,1,1,1,1,2,2,1,2.0,5.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,2,0.0,2,IsiXhosa Home Language,22102
12926,799141030000004608,2,17,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,1.0,1.0,2,0.0,2,Mathematics,78103
12927,573100340000003008,2,9,1,1,1,1,2,1,1,2.0,7.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,50217
12929,199115180000022688,1,12,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,11105
12930,299104210000012480,1,17,2,1,1,1,1,1,1,2.0,8.0,2.0,-1.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Afrikaans First Additional Language,23102
12931,360101860000027520,2,10,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,4.0,2.0,2.0,2.0,1,4.0,2,English First Additional Language,30201
12932,662106810000025216,1,8,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,1.0,2,Life Skills,60401
12933,499101470000007872,1,11,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,44101
12934,876102780000001280,1,7,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2,0.0,1,SiSwati Home Language,80203
12935,871105110000015360,1,17,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,2.0,1,8.0,1.0,2.0,1.0,2,0.0,2,Mathematics,80108
12936,877107880000013440,2,15,1,1,1,1,2,1,1,2.0,6.0,1.0,14.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Technology,80103
12937,283103720000002592,1,12,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,3.0,2,Life Skills,20105
12938,199148050000021888,1,7,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,1.0,1.0,2,0.0,2,Afrikaans First Additional Language,11113
12939,966103800000008192,2,16,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,1,English First Additional Language,90102
12940,976100640000014848,2,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,1.0,2.0,2,0.0,2,Mathematics,90210
12941,877105420000006784,1,7,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Sepedi Home Language,80201
12942,799145400000015232,2,11,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,78108
12943,798117850000021120,1,14,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1,Mathematics,77116
12944,506104320000010304,2,10,1,1,2,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Geography,50103
12945,583101960000002432,2,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,4.0,2,2,2,1,1,2,2,2,16.0,1,8.0,1.0,2.0,1.0,2,0.0,2,IsiZulu Home Language,50216
12946,379100850000000384,2,10,2,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1,Afrikaans First Additional Language,30101
12947,370100450070002432,1,8,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,1,2.0,2,English First Additional Language,30103
12948,526100530000021504,2,10,1,1,1,1,2,1,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,50210
12949,294108260000022272,2,14,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,1.0,2.0,1.0,2,0.0,2,Life Orientation,20213
12950,477100840000006912,2,11,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,2.0,1,0.0,2,English First Additional Language,40102
12952,291101560000025792,1,14,1,1,1,2,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,1,7.0,2,2,2,1,2,2,2,2,10.0,1,5.0,2.0,2.0,1.0,2,0.0,2,English First Additional Language,20211
12953,597100470000001152,1,17,1,1,2,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,6.0,2,2,1,1,1,2,2,2,6.0,1,5.0,1.0,2.0,1.0,2,0.0,2,IsiXhosa Home Language,50217
12954,662107790000018560,2,7,1,1,1,2,2,2,1,2.0,7.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,1.0,1.0,1,1.0,2,Setswana Home Language,60103
12955,760113430000007296,1,13,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,2.0,1,1.0,2,Sesotho Home Language,70107
12956,283103720000005312,2,9,1,1,1,1,1,2,1,2.0,6.0,1.0,13.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,2.0,2,IsiXhosa Home Language,20105
12957,674101850000014464,2,10,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,1,1,2,2,2,2.0,1,1.0,1.0,2.0,1.0,1,0.0,2,Life Skills,60207
12958,798119570000020608,1,12,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,77108
12959,799136840000001792,1,14,1,2,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,1.0,1.0,2,0.0,2,Mathematics,78108
12961,974103950000011776,2,16,1,1,2,1,2,2,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,7.0,1.0,2.0,1.0,2,0.0,2,Mathematics,90209
12962,799112850000003456,1,11,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,78103
12963,183100590000012800,1,15,2,1,2,1,2,1,1,2.0,6.0,1.0,14.0,5.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Natural Sciences,10106
12965,976103160000003584,2,8,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,90204
12966,976102440000004992,1,15,1,1,2,1,2,2,1,2.0,6.0,2.0,-1.0,4.0,1,1,9.0,2,2,1,1,2,2,2,2,8.0,1,6.0,1.0,1.0,1.0,1,1.0,2,English First Additional Language,90215
12967,499103270000004288,2,17,1,1,2,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,1.0,1,Mathematics,44101
12969,860102060000005888,1,9,1,1,1,1,2,2,1,2.0,6.0,1.0,4.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,80108
12971,867100900000001664,2,11,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,80106
12972,662107180000022528,2,9,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,1.0,2,Mathematics,60401
12973,598100250000012800,1,17,1,1,1,1,2,2,1,2.0,6.0,1.0,5.0,2.0,1,1,3.0,2,2,1,1,2,2,2,2,3.0,1,4.0,1.0,2.0,1.0,2,0.0,2,History,50203
12974,763101180000001408,1,12,1,2,2,3,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,2.0,2,0.0,2,Mathematical Literacy,70102
12975,868105040000017664,2,14,1,1,1,1,1,2,1,2.0,7.0,1.0,13.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Natural Sciences,80110
12976,364101040000008000,2,9,2,1,1,1,2,1,1,2.0,7.0,1.0,5.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,2.0,2,0.0,2,English First Additional Language,30101
12977,869101890000006016,1,9,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,1,1.0,2,English First Additional Language,80110
12978,467102000000000576,1,15,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,40401
12979,667101760000008320,1,11,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Setswana Home Language,60201
12980,799135140000008064,2,16,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,IsiZulu Home Language,78105
12983,299104080000020416,1,16,2,1,1,1,2,1,1,2.0,6.0,1.0,14.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Afrikaans First Additional Language,23102
