ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Child_Labour,Stratum
7669,960104000000014720,Female,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,4.0,No,No,No,No,0.0,No,Life Skills,No,90208
3249,538100500000012416,Female,9,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,IsiZulu Home Language,No,50204
5467,538100500000012416,Male,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,2.0,No,English First Additional Language,No,50204
3252,966100930000012672,Female,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,Yes,Mathematics,No,90201
4771,966100930000012672,Female,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,Yes,1.0,No,Mathematics,No,90201
3253,672100130000010752,Male,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,0.0,No,Technology,No,60401
7878,672100130000010752,Female,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,Yes,0.0,No,Social Sciences,No,60401
3254,569101800000005888,Male,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,Yes,2.0,No,No,Yes,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Mathematics,No,50217
3256,976103430000011264,Male,16,African/Black,No,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,1.0,Yes,No,Yes,Yes,1.0,Yes,Mathematics,No,90207
3258,865100310000008448,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,No,0.0,No,Life Skills,No,80104
8156,865100310000008448,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,80104
3261,260112810000007808,Female,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Natural Sciences,No,22102
3262,660100200000008960,Female,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,5.0,Yes,8.0,Yes,No,Yes,Yes,1.0,No,Physical Sciences,No,60204
5539,660100200000008960,Male,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,English First Additional Language,No,60204
3263,294108780000004096,Female,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,20209
6293,294108780000004096,Female,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20209
3265,667100210000019456,Female,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,60207
8547,667100210000019456,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,19.0,No,6.0,No,No,No,No,0.0,No,Life Skills,No,60207
9140,667100210000019456,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,10.0,No,4.0,No,No,No,No,0.0,No,English First Additional Language,No,60207
3267,797111140000010752,Female,13,White,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,No,Physical Sciences,No,76106
5050,797111140000010752,Male,10,White,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,4.0,No,No,No,No,0.0,No,Physical Sciences,No,76106
3268,575102040000002880,Male,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,50215
3269,266100430000030592,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Did not want to/feel like going to school,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,No,No,Yes,Yes,1.0,No,Physical Sciences,No,20301
3271,199115280000017504,Male,14,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,10 to 19 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Physical Sciences,No,11109
3846,199115280000017504,Male,15,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,20.0,No,12.0,No,No,No,Yes,0.0,No,Geography,No,11109
8565,199115280000017504,Female,8,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,10 to 19 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,3.0,No,No,No,No,0.0,No,Mathematics,No,11109
3272,797121760000009984,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,5.0,Yes,3.0,No,No,Yes,No,0.0,No,English First Additional Language,No,76101
10132,797121760000009984,Female,10,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,No,No,Yes,Yes,1.0,No,Afrikaans First Additional Language,No,76101
3273,260115850000015904,Female,15,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,School vacation period,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,Yes,Yes,Yes,No,0.0,No,Natural Sciences,No,22103
3275,760111800000016768,Male,11,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,No,History,No,70109
6777,760111800000016768,Male,16,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Accounting,No,70109
3277,799150000000016768,Female,16,African/Black,No,No,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,No,No,Yes,No,0.0,Yes,Other,No,78107
3279,970100800000016128,Male,11,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,English First Additional Language,No,90210
3735,970100800000016128,Female,14,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,No,No,Yes,No,0.0,No,Life Skills,No,90210
4107,970100800000016128,Male,10,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Mathematics,No,90210
3281,760106800080001920,Male,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Life Orientation,No,70107
3282,271104650000001600,Female,15,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,5.0,No,Not_Absent,0 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,20213
3284,668102490000013824,Male,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,2.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,History,No,60205
3425,472103270000006592,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,40102
8778,472103270000006592,Female,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,No,No,Yes,Yes,1.0,No,Mathematics,No,40102
3286,667100900000017408,Male,16,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,5.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,Yes,4.0,No,English First Additional Language,No,60203
3287,295102730000012992,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,3.0,No,No,No,No,0.0,No,Sesotho Home Language,No,20206
3288,798162230000030592,Male,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,School vacation period,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,4.0,Yes,4.0,Yes,No,Yes,No,0.0,No,Mathematics,No,77105
4825,798162230000030592,Male,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Life Skills,No,77105
5045,798162230000030592,Female,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,77105
3292,798124190000027264,Male,16,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,Yes,Yes,No,0.0,No,Physical Sciences,No,77108
5702,798124190000027264,Female,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,Yes,Yes,No,0.0,No,Mathematics,No,77108
3294,974103950000002816,Male,9,African/Black,Yes,Yes,Do not know,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,3.0,Yes,1.0,Yes,No,Yes,Yes,5.0,No,English First Additional Language,No,90209
9662,974103950000002816,Female,15,African/Black,Yes,Yes,Do not know,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,20.0,Yes,3.0,Yes,No,Yes,Yes,7.0,No,Sepedi Home Language,No,90209
8051,294111300000008704,Male,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,IsiXhosa Home Language,No,20214
11177,294111300000008704,Female,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,20214
3763,598100180000013696,Male,14,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,School vacation period,5 to 9 days,Yes,Yes,5.0,No,No,Yes,Yes,Yes,No,No,No,6.0,Yes,3.0,Yes,No,Yes,No,0.0,Yes,Mathematics,No,50209
3297,514102290000020224,Male,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Mathematics,No,50109
5389,293102410000025280,Male,16,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,5.0,No,No,No,Yes,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,No,0.0,No,Natural Sciences,No,20217
9169,293102410000025280,Female,9,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,20217
11615,293102410000025280,Female,14,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,9.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20217
3301,664100650000007680,Female,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,60103
9777,664100650000007680,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,Yes,English First Additional Language,No,60103
3302,877105420000012160,Male,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,No,No,Yes,Yes,1.0,Yes,Sepedi Home Language,No,80201
10527,503102750000007232,Male,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,9.0,No,No,Yes,Yes,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,Yes,7.0,Yes,Technology,Yes,50217
3305,199139870000007392,Female,15,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,No,Arts & Culture,No,11114
6571,199139870000007392,Male,12,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,12.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,Natural Sciences,No,11114
3308,599115510050002560,Male,7,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Other,No,55201
3354,599115510050002560,Female,10,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,3.0,Yes,2.0,No,No,No,No,0.0,No,IsiZulu Home Language,No,55201
6726,294104320000001984,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,6.0,No,No,Yes,Yes,Yes,No,No,No,16.0,Yes,6.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,20219
9639,294104320000001984,Female,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,6.0,No,No,Yes,Yes,Yes,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20219
3311,667101820000010240,Female,10,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,10.0,Yes,No,No,Yes,1.0,No,Setswana Home Language,No,60201
3312,292101100000010688,Male,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,20215
7889,292101100000010688,Female,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,Yes,4.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,2.0,No,Economic Management Sciences,No,20215
3314,871100340000014720,Male,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,80108
8411,871100340000014720,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,80108
3315,504101680000026304,Male,10,African/Black,Yes,No,No,No,Yes,Yes,Primary or secondary school,5.0,No,Not_Absent,1 to 4 days,Yes,Yes,2.0,No,No,Yes,Yes,Yes,No,No,Yes,0.0,Yes,0.0,Yes,No,Yes,Yes,2.0,No,IsiZulu Home Language,No,50203
6262,504101680000026304,Female,7,African/Black,Yes,No,No,No,Yes,Yes,Primary or secondary school,5.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,50203
7778,271102830000020704,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,No,No,Yes,Yes,1.0,No,IsiXhosa Home Language,No,20220
8028,271102830000020704,Female,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Pre-school,,No,Not_Absent,0 days,Yes,Yes,6.0,No,No,Yes,Yes,No,No,No,No,0.0,Yes,0.0,No,No,Yes,Yes,2.0,No,Mathematics,No,20220
8387,271102830000020704,Male,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,3.0,No,No,Yes,Yes,No,No,No,No,0.0,Yes,6.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,20220
3318,297105450000007296,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,No,No,Yes,No,0.0,No,Mathematics,No,20211
3319,562101080000018176,Female,7,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,10.0,Yes,No,Yes,No,0.0,No,Mathematics,No,50203
6008,562101080000018176,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,50203
3320,960102000000012032,Male,8,African/Black,No,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,90212
4210,960102000000012032,Female,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,Yes,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,90212
3321,503102750000017216,Female,15,African/Black,Yes,No,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,5.0,No,No,No,Yes,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,Yes,2.0,No,Mathematics,No,50217
9260,503102750000017216,Female,11,African/Black,Yes,No,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,3.0,Yes,IsiZulu Home Language,No,50217
3324,874109990000010496,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,No,No,Yes,Yes,1.0,No,English First Additional Language,No,80205
5020,874109990000010496,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,5.0,No,No,Yes,Yes,0.0,Yes,English First Additional Language,No,80205
3327,661107450000008192,Male,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,10.0,No,No,No,No,0.0,No,Mathematics,No,60208
8196,661107450000008192,Male,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,4.0,No,No,No,No,0.0,No,Life Orientation,No,60208
9971,661107450000008192,Male,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Physical Sciences,No,60208
3329,171100700000004992,Female,15,Coloured,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,No,1.0,No,No,No,No,0.0,No,Afrikaans First Additional Language,No,10103
3330,981101540000014976,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Sepedi Home Language,No,90105
3332,798127430000001408,Male,8,African/Black,Yes,No,Yes,Yes,No,Yes,Primary or secondary school,5.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,Yes,Sesotho Home Language,No,77108
3333,271101620000016896,Male,10,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,5 to 9 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,IsiXhosa Home Language,No,20220
10816,271101620000016896,Male,11,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20220
11110,271101620000016896,Female,15,African/Black,Yes,Yes,Do not know,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,Yes,4.0,No,No,No,Yes,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,20220
3334,295104600000021888,Female,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,Yes,Sesotho Home Language,No,20213
3335,474100720000000832,Male,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,Yes,Yes,No,No,No,No,No,No,20.0,Yes,1.0,Yes,No,Yes,Yes,1.0,Yes,Social Sciences,No,40106
9219,474100720000000832,Male,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,Yes,Yes,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,Yes,1.0,Yes,Life Skills,No,40106
3336,961100280000012160,Male,17,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,Yes,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Sepedi Home Language,No,90209
